name	date	location
HA|A/black-headed_gull/Denmark/06169-1.01/2023-07-30|EPI2745876	2023-07-30	North-Eastern
HA|A/mute_swan/Denmark/06134-1.02/2023-07-27|EPI2745868	2023-07-27	North-Eastern
HA|A/black-headed_gull/Denmark/05877-1.01/2023-06-22|EPI2745884	2023-06-22	North-Eastern
HA|A/mute_swan/Denmark/06339-1.01/2023-08-05|EPI2745860	2023-08-05	North-Eastern
HA|A/Fox/Netherlands/EMC7/2022_HA|EPI2536839	2022-09-13	North-Central
HA|A/black-headed_gull/Leningrad_region/RII-WD299/|EPI2758655	2023-02-02	North-Eastern
HA|MH146144_HA_cons|EPI2792275	2023-10-11	North-Eastern
HA|MH146147_HA_cons|EPI2792299	2023-10-11	North-Eastern
HA|MH146151_HA_cons|EPI2792307	2023-10-11	North-Eastern
HA|A/Black-headed_Gull/Netherlands/70/2023_HA|EPI2587302	2023-05-05	North-Central
HA|A/Black-headed_Gull/Netherlands/69/2023_HA|EPI2587294	2023-05-05	North-Central
HA|A/Black-headed_Gull/Netherlands/68/2023_HA|EPI2587286	2023-05-05	North-Central
HA|A/Chroicocephalus_ridibundus/Belgium/06764_0001/2023|EPI2779171	2023-07-09	North-Central
HA|MH146135_HA_cons|EPI2792227	2023-10-11	North-Eastern
HA|A/Black-headed_Gull/Netherlands/67/2023_HA|EPI2587280	2023-05-05	North-Central
HA|A/Sandwich_Tern/Netherlands/1/2023_HA|EPI2587272	2023-05-17	North-Central
HA|MH146138_HA_cons|EPI2792251	2023-10-11	North-Eastern
HA|A/Lesser_black-backed_Gull/Netherlands/2/2023_HA|EPI2587256	2023-05-19	North-Central
HA|MH146141_HA_cons|EPI2792259	2023-10-11	North-Eastern
HA|A/Eurasian_Oystercatcher/Netherlands/2/2023_HA|EPI2587240	2023-05-19	North-Central
HA|A/Sterna_hirundo/Belgium/06764_0002/2023|EPI2779186	2023-07-12	North-Central
HA|A/gull/Germany-NI/2023AI06805/2023_seg4|EPI2779153	2023-07-26	North-Central
HA|A/peregrine_falcon/Germany-NW/2023AI06880/2023_seg4|EPI2779146	2023-08-02	North-Central
HA|A/sandwich_tern/Germany-NI/2023AI06881/2023_seg4|EPI2779164	2023-08-02	North-Central
HA|A/Peregrine_Falcon/Netherlands/14/2023_HPAI_H5|EPI2670385	2023-03-16	North-Central
HA|A/gull/Germany-NI/2023AI06886/2023_seg4|EPI2779160	2023-08-02	North-Central
HA|A/mute_swan/Slovenia/241_23VIR1977-13/2023_HA|EPI2653519	2023-02-21	North-Central
HA|A/mute_swan/Slovenia/237_23VIR1977-8/2023_HA|EPI2653511	2023-02-20	North-Central
HA|A/mute_swan/Slovenia/236_23VIR1977-9/2023_HA|EPI2653503	2023-02-17	North-Central
HA|A/mute_swan/Slovenia/242_23VIR1977-11/2023_HA|EPI2653535	2023-02-23	North-Central
HA|A/Black-headed_Gull/Netherlands/47/2023_HPAI_H5|EPI2670313	2023-03-07	North-Central
HA|A/Black-headed_Gull/Netherlands/46/2023_HPAI_H5|EPI2670305	2023-03-07	North-Central
HA|A/Black-headed_Gull/Netherlands/49/2023_HPAI_H5|EPI2670321	2023-03-07	North-Central
HA|A/Black-headed_Gull/Netherlands/53/2023_HPAI_H5|EPI2670377	2023-03-18	North-Central
HA|A/Black-headed_Gull/Netherlands/52/2023_HPAI_H5|EPI2670369	2023-03-10	North-Central
HA|A/Black-headed_Gull/Netherlands/51/2023_HPAI_H5|EPI2670361	2023-03-10	North-Central
HA|A/Black-headed_Gull/Netherlands/64/2023_HA|EPI2587224	2023-05-19	North-Central
HA|A/Black-headed_Gull/Netherlands/63/2023_HA|EPI2587216	2023-05-19	North-Central
HA|A/Black-headed_Gull/Netherlands/62/2023_HA|EPI2587208	2023-05-19	North-Central
HA|A/common_tern/Italy/23VIR6412-2/2023_HA|EPI2671672	2023-06-19	South-Western
HA|A/common_tern/Italy/23VIR6744/2023_HA|EPI2671696	2023-07-07	South-Western
HA|A/pheasant/Italy/23VIR6483-4/2023_HA|EPI2671663	2023-07-10	South-Western
HA|A/pheasant/Italy/23VIR6483-3/2023_HA|EPI2671655	2023-07-10	South-Western
HA|A/gull-billed_tern/Spain/2645-12-2023_23VIR6502-14/2023_HA|EPI2671360	2023-05-20	South-Western
HA|A/parasitic_jaeger/Spain/2283-5-2023_23VIR6502-13/2023_HA|EPI2671352	2023-04-25	South-Western
HA|A/white_stork/Spain/1607-4-2023_23VIR6502-11/2023_HA|EPI2671336	2023-03-16	South-Western
HA|A/gull-billed_tern/Spain/2681-23-2023_23VIR6502-18/2023_HA|EPI2671392	2023-06-02	South-Western
HA|A/gull-billed_tern/Spain/2681-21-2023_23VIR6502-17/2023_HA|EPI2671384	2023-06-02	South-Western
HA|A/sandwich_tern/Spain/2681-18-2023_23VIR6502-16/2023_HA|EPI2671376	2023-06-02	South-Western
HA|A/yellow-legged_gull/Spain/2679-1-2023_23VIR6502-15/2023_HA|EPI2671368	2023-05-30	South-Western
HA|A/black-headed_gull/Spain/1168-1-2023_23VIR6502-5/2023_HA|EPI2671534	2023-02-22	South-Western
HA|A/wild_goose/Spain/1115-3-2023_23VIR6502-4/2023_HA|EPI2671526	2023-02-22	South-Western
HA|A/black-headed_gull/Spain/1528-7-2023_23VIR6502-9/2023_HA|EPI2671566	2023-03-07	South-Western
HA|A/black-headed_gull/Spain/1509-1-2023_23VIR6502-8/2023_HA|EPI2671558	2023-03-16	South-Western
HA|A/sandwich_tern/Spain/2713-25-2023_23VIR6502-22/2023_HA|EPI2671424	2023-06-05	South-Western
HA|A/mediterranean_gull/Spain/2842-15-2023_23VIR6502-29/2023_HA|EPI2671456	2023-06-15	South-Western
HA|A/common_tern/Spain/2774-12-2023_23VIR6502-25/2023_HA|EPI2671448	2023-06-08	South-Western
HA|A/common_tern/Spain/2903-11-2023_23VIR6502-33/2023_HA|EPI2671487	2023-06-21	South-Western
HA|A/mediterranean_gull/Spain/2886-14-2023_23VIR6502-31/2023_HA|EPI2671479	2023-06-20	South-Western
HA|A/caspian_tern/Spain/2848-13-2023_23VIR6502-30/2023_HA|EPI2671471	2023-06-15	South-Western
HA|A/white_stork/Spain/1115-2-2023_23VIR6502-3/2023_HA|EPI2671518	2023-02-10	South-Western
HA|A/mediterranean_gull/Spain/2994-9-2023_23VIR6502-37/2023_HA|EPI2671510	2023-06-27	South-Western
HA|A/sandwich_tern/Spain/2988-6-2023_23VIR6502-36/2023_HA|EPI2671502	2023-06-19	South-Western
HA|A/sandwich_tern/Spain/2988-5-2023_23VIR6502-35/2023_HA|EPI2671494	2023-06-19	South-Western
HA|A/eagle_owl/Spain/1607-3-2023_23VIR6502-10/2023_HA|EPI2671574	2023-03-15	South-Western
HA|A/bearded_vulture/Spain/2116-1-2022_23VIR6502-1/2022_HA|EPI2671582	2022-06-09	South-Western
HA|A/Sandwich_Tern/Netherlands/9/2023_HA_H5N1_HPAI|EPI2641071	2023-06-24	North-Central
HA|A/Black-headed_Gull/Netherlands/103/2023_HA_H5N1_HPAI|EPI2640935	2023-06-26	North-Central
HA|A/Black-headed_Gull/Netherlands/100/2023_HA_H5N1_HPAI|EPI2640912	2023-06-23	North-Central
HA|A/Black-headed_Gull/Netherlands/101/2023_HA_H5N1_HPAI|EPI2640920	2023-06-23	North-Central
HA|A/Black-headed_Gull/Netherlands/106/2023_HA_H5N1_HPAI|EPI2640959	2023-06-30	North-Central
HA|A/Black-headed_Gull/Netherlands/107/2023_HA_H5N1_HPAI|EPI2640967	2023-06-30	North-Central
HA|A/Black-headed_Gull/Netherlands/99/2023_HA_H5N1_HPAI|EPI2640991	2023-06-23	North-Central
HA|A/Black-headed_Gull/Netherlands/108/2023_HA_H5N1_HPAI|EPI2640975	2023-06-30	North-Central
HA|A/Lesser_black-backed_Gull/Netherlands/6/2023_HA_H5N1_HPAI|EPI2641031	2023-06-30	North-Central
HA|A/Lesser_black-backed_Gull/Netherlands/3/2023_HA_H5N1_HPAI|EPI2641007	2023-06-23	North-Central
HA|A/Chicken/Austria/23011278-027/2023_segment_4|EPI2576462	2023-01-31	North-Central
HA|A/black-headed_gull/Austria/23025916-001/2023_segment_4|EPI2576470	2023-02-28	North-Central
HA|A/duck/Austria/23011160-001/2023_segment_4|EPI2576446	2023-01-31	North-Central
HA|A/domestic_duck/Austria/23011278-023/2023_segment_4|EPI2576454	2023-01-31	North-Central
HA|A/swan/Austria/23007285-001/2023_segment_4|EPI2576430	2023-01-23	North-Central
HA|A/swan/Austria/23005657-003/2023_segment_4|EPI2576422	2023-01-18	North-Central
HA|A/black-headed_gull/Austria/23061383-001/2023_segment_4|EPI2576582	2023-05-09	North-Central
HA|A/black-headed_gull/Austria/23061496-001/2023_segment_4|EPI2576590	2023-05-09	North-Central
HA|A/black-headed_gull/Austria/23060170-007/2023_segment_4|EPI2576566	2023-05-05	North-Central
HA|A/black-headed_gull/Austria/23060170-008/2023_segment_4|EPI2576574	2023-05-05	North-Central
HA|A/black-headed_gull/Austria/23058525-004/2023_segment_4|EPI2576550	2023-05-03	North-Central
HA|A/black-headed_gull/Austria/23056483-005/2023_segment_4|EPI2576534	2023-04-27	North-Central
HA|A/black-headed_gull/Austria/23054865-001/2023_segment_4|EPI2576518	2023-04-25	North-Central
HA|A/black-headed_gull/Austria/23056483-003/2023_segment_4|EPI2576526	2023-04-27	North-Central
HA|A/black-headed_gull/Austria/23052993-001/2023_segment_4|EPI2576510	2023-04-20	North-Central
HA|A/black-headed_gull/Austria/23040809-002/2023_segment_4|EPI2576494	2023-03-27	North-Central
HA|A/black-headed_gull/Austria/23045023-001/2023_segment_4|EPI2576502	2023-04-04	North-Central
HA|A/black-headed_gull/Austria/23030829-001/2023_segment_4|EPI2576478	2023-03-08	North-Central
HA|A/black-headed_gull/Austria/23033899-002/2023_segment_4|EPI2576486	2023-03-14	North-Central
HA|A/hawk/Austria/23048718-001/2023_segment_4|EPI2576654	2023-04-12	North-Central
HA|A/heron/Austria/23025431-001/2023_segment_4|EPI2576638	2023-02-28	North-Central
HA|A/mute_swan/Austria/23026929-001/2023_segment_4|EPI2576646	2023-03-02	North-Central
HA|A/mute_swan/Austria/23011165-001/2023_segment_4|EPI2576630	2023-01-31	North-Central
HA|A/mute_swan/Austria/23003807-001/2023_segment_4|EPI2576614	2023-01-12	North-Central
HA|A/pelican/Austria/23007098-001/2023_segment_4|EPI2576622	2023-01-20	North-Central
HA|A/mute_swan/Austria/23002060-001/2023_segment_4|EPI2576606	2023-01-10	North-Central
HA|A/arctic_fox/Finland/559-23/2023|EPI2641344	2023-07-17	North-Eastern
HA|BC82_H5_|EPI2536972	2023-04-11	North-Central
HA|BC77_H5_|EPI2536980	2023-04-11	North-Central
HA|BC76_H5_|EPI2536988	2023-04-11	North-Central
HA|BC80_H5_|EPI2536996	2023-04-11	North-Central
HA|BC75_H5_|EPI2536948	2023-04-04	North-Central
HA|BC59_H5_|EPI2536956	2023-04-03	North-Central
HA|BC41_H5_|EPI2537068	2023-04-13	North-Central
HA|BC83_H5_|EPI2537092	2023-04-20	North-Central
HA|BC64_H5_|EPI2537044	2023-04-13	North-Central
HA|BC66_H5_|EPI2537052	2023-04-13	North-Central
HA|BC51_H5_|EPI2537060	2023-04-13	North-Central
HA|BC81_H5_|EPI2537012	2023-04-12	North-Central
HA|BC79_H5_|EPI2537020	2023-04-12	North-Central
HA|BC74_H5_|EPI2537028	2023-04-12	North-Central
HA|MH143759_S122_R1_001_A-herring_gull-England-089428-2023-HA_cons|EPI2792538	2023-08-31	North-Eastern
HA|MH143754_S157_R1_001_A-herring_gull-England-089428-2023-HA_cons|EPI2792530	2023-08-30	North-Eastern
HA|A/Larus_argentatus/Belgium/00906_0001/2023|EPI2764072	2023-01-24	North-Central
HA|A/Branta_canadensis/Belgium/00226_0004/2023|EPI2763963	2023-01-02	North-Central
HA|A/Chroicocephalus_ridibundus/Belgium/00815_0004/2023|EPI2764039	2023-01-23	North-Central
HA|A/Chroicocephalus_ridibundus/Belgium/00814_0004/2023|EPI2763983	2023-01-21	North-Central
HA|A/blue_fox/Finland/UH-004-E1/2023|EPI2914899	2023-08-03	North-Eastern
HA|A/arctic-fox/Finland/497_23VIR6803-5/2023_HA|EPI2641471	2023-07-10	North-Eastern
HA|A/arctic-fox/Finland/504_23VIR6803-7/2023_HA|EPI2641479	2023-07-10	North-Eastern
HA|A/black-headed_gull/Finland/7827_23VIR6803-12/2023_HA|EPI2641503	2023-07-08	North-Eastern
HA|A/black-headed_gull/Finland/7895_23VIR6803-13/2023_HA|EPI2641511	2023-07-11	North-Eastern
HA|A/black-headed_gull/Finland/7728_23VIR6803-9/2023_HA|EPI2641487	2023-07-03	North-Eastern
HA|A/black-headed_gull/Finland/7826_23VIR6803-11/2023_HA|EPI2641495	2023-07-08	North-Eastern
HA|A/black-headed_gull/Finland/7898_23VIR6803-16/2023_HA|EPI2641535	2023-07-11	North-Eastern
HA|A/mink/Finland/1002_23VIR6803-8/2023_HA|EPI2641543	2023-07-03	North-Eastern
HA|A/white-tailed_eagle/Finland/7800_23VIR6803-10/2023_HA|EPI2641551	2023-06-28	North-Eastern
HA|BC46_HX_v2|EPI2552833	2023-05-02	North-Central
HA|BC47_H5_|EPI2552825	2023-05-02	North-Central
HA|BC49_H5_v3|EPI2552801	2023-04-24	North-Central
HA|BC44_HX_v2|EPI2552793	2023-04-24	North-Central
HA|BC48_H5_|EPI2552817	2023-04-24	North-Central
HA|BC45_HX_v2|EPI2552809	2023-04-24	North-Central
HA|A/Red_fox/Germany/51023-261/2023|EPI2608636	2023-03-29	North-Central
HA|A/Red_fox/Germany/51023-60/2023|EPI2608564	2023-01-09	North-Central
HA|A/Red_fox/Germany/51023-113/2023|EPI2608595	2023-01-31	North-Central
HA|A/Red_fox/Germany/51023-124/2023|EPI2608619	2023-02-09	North-Central
HA|A/black-headed_gull/Denmark/03515-1.01/2023-05-01|EPI2577728	2023-05-01	North-Eastern
HA|BC66_H5_|EPI2578004	2023-04-24	North-Central
HA|BC62_H5_|EPI2578012	2023-04-24	North-Central
HA|BC69_H5_|EPI2577988	2023-04-24	North-Central
HA|BC68_H5_|EPI2577996	2023-04-24	North-Central
HA|BC70_H5_|EPI2577972	2023-04-24	North-Central
HA|BC73_H5_|EPI2577980	2023-04-24	North-Central
HA|BC61_H5_|EPI2577956	2023-05-12	North-Central
HA|BC58_H5_|EPI2578116	2023-05-15	North-Central
HA|BC60_H5_|EPI2578108	2023-05-15	North-Central
HA|BC91_H5_|EPI2578084	2023-05-11	North-Central
HA|BC72_H5_|EPI2578092	2023-05-11	North-Central
HA|BC78_H5_|EPI2578068	2023-05-05	North-Central
HA|BC80_H5_|EPI2578076	2023-05-05	North-Central
HA|BC75_H5_|EPI2578052	2023-05-05	North-Central
HA|BC88_H5_|EPI2578036	2023-05-03	North-Central
HA|BC85_H5_|EPI2578044	2023-05-03	North-Central
HA|BC76_H5_|EPI2578020	2023-04-24	North-Central
HA|BC81_H5_|EPI2578028	2023-05-03	North-Central
HA|A/turkey/Italy/21VIR9520-3/2021|EPI2562617	2021-11-14	South-Western
HA|2023-wk47-03_HA_H5|EPI2800242	2023-11-15	North-Central
HA|2023-wk47-05_HA_H5|EPI2800250	2023-11-11	North-Central
HA|A/Numenius_arquata/Belgium/11689_0001/2023|EPI2861340	2023-12-08	North-Central
HA|A/Gallus_gallus/Belgium/11632_0003/2023|EPI2861332	2023-12-08	North-Central
HA|A/Ichtyaetus_melanocephalus/Belgium/06376_0006/2023|EPI2779977	2023-06-30	North-Central
HA|A/Pica_pica/Belgium/00906_0003/2023|EPI2779986	2023-01-27	North-Central
HA|2023-wk41-05_HA_H5|EPI2771140	2023-08-25	North-Central
HA|2023-wk41-06_HA_H5|EPI2771148	2023-08-29	North-Central
HA|A/common_gull/Germany-MV/2023AI05165/2023_seg4|EPI2643197	2023-06-05	North-Central
HA|A/black-headed_gull/Germany-NW/2023AI04982/2023_seg4|EPI2643205	2023-06-01	North-Central
HA|A/common_tern/Germany-SH/2023AI05269/2023_seg4|EPI2643181	2023-06-02	North-Central
HA|A/common_tern/Germany-NW/2023AI04981/2023_seg4|EPI2643213	2023-06-01	North-Central
HA|A/common_tern/Germany-SH/2023AI04976/2023_seg4|EPI2643221	2023-06-02	North-Central
HA|2023-wk46-05_HA_H5|EPI2792774	2023-11-07	North-Central
HA|2023-wk46-03_HA_H5|EPI2792758	2023-11-05	North-Central
HA|2023-wk46-04_HA_H5|EPI2792766	2023-11-05	North-Central
HA|2023-wk46-01_HA_H5|EPI2792750	2023-11-11	North-Central
HA|A/mute_swan/Bosnia_and_Herzegovina/213/2021|EPI2578739	2021-11-18	North-Central
HA|A/laying_hen/Austria/22005859-001/2022_segment_4|EPI2589259	2022-01-19	North-Central
HA|A/swan/Austria/22004012-001/2022_segment_4|EPI2589251	2022-01-14	North-Central
HA|A/Chicken/Austria/21146859-002/2021_segment_4|EPI2589243	2021-11-25	North-Central
HA|A/swan/Austria/22030844-004/2022_segment_4|EPI2589307	2022-03-11	North-Central
HA|A/mute_swan/Austria/22007848-001/2022_segment_4|EPI2589299	2022-01-24	North-Central
HA|A/mute_swan/Austria/22000062-001/2022_segment_4|EPI2589291	2022-01-03	North-Central
HA|A/mute_swan/Austria/21155360-001/2021_segment_4|EPI2589283	2021-12-15	North-Central
HA|A/mute_swan/Austria/21154984-002/2021_segment_4|EPI2589275	2021-12-14	North-Central
HA|A/swan/Austria/22046299-002/2022_segment_4|EPI2589267	2022-04-13	North-Central
HA|A/Caspian_gull/Netherlands/4/2023_HA_H5N1_HPAI|EPI2622913	2023-06-09	North-Central
HA|A/Black-headed_Gull/Netherlands/82/2023_HA_H5N1_HPAI|EPI2622899	2023-06-09	North-Central
HA|A/European_herring_gull/Netherlands/15/2023_HA_H5N1_HPAI|EPI2622929	2023-06-12	North-Central
HA|A/Sandwich_Tern/Netherlands/3/2023_HA_H5N1_HPAI|EPI2622937	2023-06-09	North-Central
HA|A/Sandwich_Tern/Netherlands/7/2023_HA_H5N1_HPAI|EPI2622969	2023-06-16	North-Central
HA|A/Black-headed_Gull/Netherlands/81/2023_HA_H5N1_HPAI|EPI2622891	2023-06-10	North-Central
HA|A/mute_swan/Croatia/12/2022|EPI2589369	2022-01-11	North-Central
HA|BC90_H5v2|EPI2608681	2023-05-26	North-Central
HA|BC91_H5v2|EPI2608689	2023-05-05	North-Central
HA|BC94_H5v2|EPI2608697	2023-05-05	North-Central
HA|BC95_H5v2|EPI2608705	2023-05-05	North-Central
HA|A/cat/Poland/Gda1/2023|EPI2610690	2023-06-21	North-Eastern
HA|A/peregrine_falcon/Czech_Republic/10854/2023|EPI2660634	2023-07-17	North-Central
HA|2023-wk30-02_HA_H5|EPI2660630	2023-05-29	North-Central
HA|2023-wk30-05_HA_H5|EPI2660622	2023-07-24	North-Central
HA|A/grey_goose/Austria/23139868-001/2023|EPI2801205	2023-10-23	North-Central
HA|A/mute_swan/Poland/MB020-22_22VIR5675-3/2022|EPI2743466	2022-01-11	North-Eastern
HA|A/Sterna_hirundo/Belgium/05889_0001/2023|EPI2764216	2023-06-15	North-Central
HA|A/Thalasseus_sandvicensis/Belgium/08182_0013/2022|EPI2764208	2022-06-17	North-Central
HA|A/Chroicocephalus_ridibundus/Belgium/04326_0003/2023|EPI2764200	2023-04-28	North-Central
HA|A/domestic_cat/Poland/H249/2023|EPI2610773	2023-06-22	North-Eastern
HA|A/domestic_cat/Poland/H253/2023|EPI2610789	2023-06-22	North-Eastern
HA|A/mute_swan/Poland/MB040-22_22VIR5675-8/2022|EPI2743490	2022-01-20	North-Eastern
HA|A/white-fronted_goose/Poland/MB028-22_22VIR5675-1/2022|EPI2743474	2022-01-14	North-Eastern
HA|A/mute_swan/Poland/MB034-22_22VIR5675-12/2022|EPI2743482	2022-01-18	North-Eastern
HA|A/swan/Poland/MB058-22_22VIR5675-2/2022|EPI2743506	2022-02-03	North-Eastern
HA|A/mute_swan/Poland/MB042-22_22VIR5675-6/2022|EPI2743498	2022-01-24	North-Eastern
HA|A/mute_swan/Poland/MB550/2021|EPI2743546	2021-12-23	North-Eastern
HA|A/mute_swan/Poland/MB551/2021|EPI2743554	2021-12-23	North-Eastern
HA|A/wild_bird/Poland/MW542/2021|EPI2743530	2021-12-20	North-Eastern
HA|A/greylag_goose/Poland/MB503_21RS3290-18/2021|EPI2743514	2021-11-22	North-Eastern
HA|A/crane/Poland/MB528/2021|EPI2743522	2021-12-10	North-Eastern
HA|A/sandwich_tern/Poland/MB142/2022|EPI2743570	2022-06-15	North-Eastern
HA|A/Eurasian_oystercatcher/Sweden/SVA230523SZ0440/FB1741/AB-2023|EPI2589445	2023-05-22	North-Eastern
HA|A/peregrine_falcon/Sweden/SVA230523SZ0426/FB001739/M-2023|EPI2589429	2023-05-06	North-Eastern
HA|A/Common_tern/Luxembourg/23109715/2023|EPI2553188	2023-05-10	North-Central
HA|A/black-headed_gull/Leningrad_region/RII-WD300S/2023|EPI2691299	2023-08-02	North-Eastern
HA|A/european_herring_gull/Leningrad_region/RII-WD304S/2023|EPI2691307	2023-08-02	North-Eastern
HA|A/black-headed_gull/Leningrad_region/RII-WD319M/2023|EPI2691315	2023-08-02	North-Eastern
HA|A/_Eurasian_eagle-owl/Sweden/SVA230530SZ0441/FB001854/O-2023|EPI2589509	2023-01-30	North-Eastern
HA|A/Eurasian_magpie/Sweden/SVA230529SZ0212/FB001803/AB-2023|EPI2589485	2023-05-24	North-Eastern
HA|A/black-headed_gull/Latvia/29104-4_23VIR8835-4/2023_HA|EPI2794144	2023-05-05	North-Eastern
HA|A/fox/Latvia/44677_23VIR8835-2/2023_HA|EPI2794128	2023-07-07	North-Eastern
HA|A/herring_gull/Latvia/27049-2_23VIR8835-8/2023_HA|EPI2794176	2023-05-15	North-Eastern
HA|A/great_crested_grebe/Latvia/31759_23VIR8835-9/2023_HA|EPI2794184	2023-05-18	North-Eastern
HA|A/black-headed_gull/Latvia/27845_23VIR8835-6/2023_HA|EPI2794160	2023-05-12	North-Eastern
HA|A/common_gull/Latvia/33151_23VIR8835-12/2023_HA|EPI2794084	2023-05-20	North-Eastern
HA|A/herring_gull/Latvia/34644_23VIR8835-14/2023_HA|EPI2794092	2023-05-29	North-Eastern
HA|A/herring_gull/Latvia/49549_23VIR8835-18/2023_HA|EPI2794113	2023-07-19	North-Eastern
HA|A/fox/Latvia/34393_23VIR8835-1/2023_HA|EPI2794121	2023-05-25	North-Eastern
HA|A/black-headed_gull/Latvia/34869-1_23VIR8835-15/2023_HA|EPI2794100	2023-05-29	North-Eastern
HA|A/great_black-backed_gull/Latvia/37618_23VIR8835-16/2023_HA|EPI2794108	2023-06-09	North-Eastern
HA|A/white_mink/Finland/UH-357-E1/2023|EPI2917759	2023-10-17	North-Eastern
HA|A/white_mink/Finland/UH-361-E1/2023|EPI2917768	2023-10-17	North-Eastern
HA|A/Branta_canadensis/Belgium/12732_0008/2022|EPI2764254	2022-10-24	North-Central
HA|A/Branta_canadensis/Belgium/12732_0013/2022|EPI2764262	2022-10-24	North-Central
HA|A/Black-headed_Gull/Netherlands/71/2023_HA_H5N1_HPAI|EPI2603336	2023-05-22	North-Central
HA|A/Common_Tern/Netherlands/5/2023_HA_H5N1_HPAI|EPI2603448	2023-05-28	North-Central
HA|A/Anser_anser/Belgium/12732_0015/2022|EPI2764270	2022-10-24	North-Central
HA|A/Common_Tern/Netherlands/4/2023_HA_H5N1_HPAI|EPI2603440	2023-05-26	North-Central
HA|A/Common_Tern/Netherlands/3/2023_HA_H5N1_HPAI|EPI2603432	2023-05-26	North-Central
HA|A/Caspian_gull/Netherlands/3/2023_HA_H5N1_HPAI|EPI2603420	2023-06-02	North-Central
HA|A/Caspian_gull/Netherlands/2/2023_HA_H5N1_HPAI|EPI2603412	2023-06-02	North-Central
HA|A/Black-headed_Gull/Netherlands/79/2023_HA_H5N1_HPAI|EPI2603396	2023-05-24	North-Central
HA|A/Black-headed_Gull/Netherlands/78/2023_HA_H5N1_HPAI|EPI2603388	2023-06-01	North-Central
HA|A/Black-headed_Gull/Netherlands/77/2023_HA_H5N1_HPAI|EPI2603380	2023-02-11	North-Central
HA|A/Black-headed_Gull/Netherlands/76/2023_HA_H5N1_HPAI|EPI2603372	2023-06-02	North-Central
HA|A/Black-headed_Gull/Netherlands/75/2023_HA_H5N1_HPAI|EPI2603364	2023-06-02	North-Central
HA|A/Black-headed_Gull/Netherlands/74/2023_HA_H5N1_HPAI|EPI2603357	2023-05-28	North-Central
HA|A/Black-headed_Gull/Netherlands/72/2023_HA_H5N1_HPAI|EPI2603344	2023-05-22	North-Central
HA|A/Branta_canadensis/Belgium/12741_0002/2022|EPI2764278	2022-10-24	North-Central
HA|A/Mediterranean_Gull/Netherlands/4/2023_HA_H5N1_HPAI|EPI2603501	2023-05-26	North-Central
HA|A/Mediterranean_Gull/Netherlands/3/2023_HA_H5N1_HPAI|EPI2603493	2023-05-26	North-Central
HA|A/Kittiwake/Netherlands/1/2023_HA_H5N1_HPAI|EPI2603487	2023-05-28	North-Central
HA|A/Common_Tern/Netherlands/9/2023_HA_H5N1_HPAI|EPI2603479	2023-06-02	North-Central
HA|A/Common_Tern/Netherlands/8/2023_HA_H5N1_HPAI|EPI2603471	2023-06-03	North-Central
HA|A/Common_Tern/Netherlands/7/2023_HA_H5N1_HPAI|EPI2603463	2023-06-03	North-Central
HA|A/Eurasian_teal/Netherlands/3/2023_HA_HPAI_H5N1|EPI2863072	2023-12-05	North-Central
HA|A/Anser_anser/Belgium/12994_0011/2022|EPI2764286	2022-11-02	North-Central
HA|A/Gallus_gallus/Belgium/11307_0002/2023|EPI2818806	2023-11-30	North-Central
HA|A/Cairina_moschata/Belgium/12732_0005/2022|EPI2764243	2022-10-24	North-Central
HA|A/white_mink/Finland/UH-353-E1/2023|EPI2917729	2023-10-17	North-Eastern
HA|A/Black-headed_Gull/Netherlands/84/2023_HA_H5N1_HPAI|EPI2626068	2023-06-20	North-Central
